2007-10 7
2007-11 51
2007-12 27
2008-01 23
2008-02 56
2008-03 85
2008-04 43
2008-05 18
2008-06 80
2008-07 38
2008-08 24
2008-09 17
2008-10 52
2008-11 103
2008-12 39
2009-01 25
2009-02 20
2009-03 24
2009-04 27
2009-05 39
2009-06 43
2009-07 18
2009-08 15
2009-09 21
2009-10 23
2009-11 39
2009-12 35
2010-01 22
2010-02 27
2010-03 44
2010-04 51
2010-05 69
2010-06 58
2010-07 33
2010-08 70
2010-09 35
2010-10 20
2010-11 43
2010-12 16
2011-01 14
2011-02 9
2011-03 9
2011-04 22
2011-05 49
2011-06 36
2011-07 25
2011-08 28
2011-09 44
2011-10 44
2011-11 63
2011-12 33
2012-01 36
2012-02 52
2012-03 37
2012-04 34
2012-05 22
2012-06 35
2012-07 21
2012-08 31
2012-09 38
2012-10 46
2012-11 44
2012-12 8
2013-01 16
2013-02 15
2013-03 22
2013-04 94
2013-05 80
2013-06 19
2013-07 21
2013-08 24
2013-09 16
2013-10 7
2013-11 62
2013-12 26
2014-01 58
2014-02 70
2014-03 40
2014-04 32
2014-05 56
2014-06 20
2014-07 20
2014-08 8
2014-09 21
2014-10 18
2014-11 4
2014-12 14
2015-01 22
2015-02 28
2015-03 10
2015-04 6
2015-05 27
2015-06 2
2015-07 15
2015-08 7
2015-09 15
2015-10 12
2015-11 6
2015-12 11
2016-01 7
2016-02 7
2016-03 7
2016-04 3
2016-05 18
2016-06 22
2016-07 5
2016-08 13
2016-09 23
2016-10 7
2016-11 4
2016-12 5
2017-01 11
2017-02 8
2017-03 4
2017-04 9
2017-05 6
2017-06 10
2017-07 1
2017-08 4
2017-09 13
2017-10 27
2017-11 9
2017-12 3
2018-01 9
2018-02 2
2018-03 4
2018-04 1
2018-05 19
2018-06 8
2018-07 7
2018-08 7
2018-09 6
2018-10 3
2018-11 6
2018-12 4
2019-01 3
2019-02 3
2019-03 3
2019-04 2
2019-05 13
2019-06 2
2019-07 6
2019-10 1
2019-11 1
2019-12 1
2020-01 3
2020-02 1
2020-04 1
2020-05 6
2020-06 9
2020-07 3
2020-08 1
2020-09 13
2020-10 4
2020-11 5
2020-12 3
2021-01 3
2021-02 1
2021-03 2
2021-04 6
2021-05 1
2021-06 1
2021-07 4
