1407603149 4
1407605880 188
1407606261 194
1407613087 466
1407613193 471
1407613245 468
1407654438 481
1407654458 609
1407654560 614
1407654735 611
1407697285 610
1407700558 870
1407700664 873
1407782588 924
1407782742 927
1407784036 995
1407784149 998
1407874172 1274
1407874293 1277
1407874381 1277
1407953643 1461
1407953797 1464
1407955519 1542
1407955634 1545
1407957568 1704
1408207239 1894
1408207267 1898
1408207422 1900
1408210087 1984
1408210195 1988
1408255537 2177
1408255736 2179
1408275730 2429
1408375432 2617
1408375458 2620
1408375679 2623
1408393095 2807
1408393237 2810
1408640809 3027
1408640970 3030
1408732268 3215
1408732400 3219
1408733874 3382
1408772864 3505
1408772891 3507
1408773003 3510
1408789133 3606
1408790262 3717
1408808755 3905
1408808781 3912
1408808898 3914
1408810389 3922
1408814027 4053
1408814112 4054
1408814158 4054
1408814625 4054
1408814737 3923
1408814779 3923
1408814822 3923
1408816489 3923
1408816529 3929
1408816610 3933
1408816709 3933
1408816764 3934
1408862076 3934
1408862308 3941
1408862977 3941
1408863335 3948
1408864042 3948
1408864313 3954
1408865012 3954
1408865311 3961
1408868145 3961
1408868686 3971
1408869578 3971
1408869792 3977
1408896827 3977
1408897065 3984
1408897999 3984
1408898429 3991
1408898581 3991
1408899498 3991
1408899809 4000
1408900133 4000
1408900401 4007
1408901098 4007
1408901313 4014
1408902585 4014
1408903239 4023
1408907012 4023
1408907382 4029
1408908309 4029
1408908467 4036
1408909213 4036
1408909418 4043
1408910587 4043
1408910751 4049
1408911213 4049
1408911446 4056
1408911835 4056
1408912078 4062
1408912336 4062
1408912644 4070
1408913047 4070
1408913385 4077
1408914329 4084
1408914375 4084
1409404384 4085
1409404526 4089
1409433347 4113
1409434389 4137
1409462990 4160
1409463548 4177
1409463721 4188
1409463970 4204
1409464017 4204
1409464573 4223
1409464990 4233
1409465863 4249
1409469023 4255
1409469408 4277
1409469794 4292
1409471557 4305
1409471816 4317
1409471988 4323
1409472223 4340
1409472457 4357
1409472830 4381
1409473041 4399
1409473202 4417
1409473639 4433
1409473863 4450
1409474108 4467
1409501968 4483
1410035516 4493
1410035628 4495
1410036142 4499
1410091723 4519
1410091883 4519
1410092427 4525
1410093621 4538
1410093706 4537
1410094493 4558
1410094569 4564
1410094617 4564
1410106723 4571
1410106764 4572
1410106816 4571
1410107092 4571
1410107540 4571
1410107812 4571
1410108091 4571
1410277444 4667
1410642240 5368
1411669008 5368
1412744230 5326
1412790262 5326
1412790715 5408
1413275026 5438
1413648155 5438
1413714256 5440
1413866715 5425
1414391302 5427
1414391331 5427
1415046941 8128
1415081082 8130
1415215728 8133
1415479087 8133
1415479280 8133
1415530644 8122
1415736030 8038
1415820125 8165
1416041726 8167
1416041893 8167
1416600892 8182
1417010311 8203
1417034504 8205
1417034588 8207
1417034747 8209
1417034864 8212
1417034988 8200
1417035784 8145
1417499302 10129
1417500499 10129
1417533961 9311
1417544693 9338
1417544768 9343
1417544954 9344
1417545151 9343
1417813217 9429
1417866613 9724
1417867181 9724
1417868377 9478
1417868971 9495
1417869318 9500
1417869820 9531
1417890881 10037
1418907558 10038
1419581393 10048
1419671514 10063
1420658368 10094
1420741810 10106
1421130027 10121
1421391150 10134
1422135815 10169
1423423865 10169
1423424001 10169
1423544628 10128
1423588187 10153
1424637659 10156
1424638008 10159
1424810391 10162
1424810539 10165
1424872044 10168
1424872239 10171
1424872352 10174
1424872581 10177
1424873607 10178
1424874157 10181
1424874439 10184
1424874712 10187
1424875049 10190
1424890374 10193
1424891071 10195
1424891260 10197
1424983848 10197
1425502782 10418
1425503155 10427
1425845265 10428
1426276764 10816
1426277099 10825
1426277244 10826
1426360038 10832
1426499097 10836
1426499248 10837
1426499742 10843
1426606829 10843
1426606881 10843
1426884709 10844
1426945293 10844
1427140011 10844
1427140158 10845
1427144076 10850
1427434988 10988
1427653513 11094
1427653578 11122
1427654501 11131
1427654645 11131
1427655787 11132
1427656388 11134
1427737852 11434
1427820215 11442
1428170363 11822
1428170765 11987
1428171012 11986
1428171163 11986
1428171733 12026
1428171910 12026
1428172145 12024
1428172216 12024
1428175855 12030
1428232803 12036
1428246265 12036
1428248518 12432
1428250689 12437
1428593218 12447
1428607397 12614
1428607470 12614
1428608376 12614
1428608801 12644
1428609044 12647
1428609654 12650
1428676040 12621
1428686656 12865
1428871740 13117
1428949323 13260
1428952081 13319
1428953812 13361
1428956947 13376
1429043930 13464
1429121472 13549
1429121816 13575
1429122326 13583
1429123171 13630
1429123514 13683
1429126144 13813
1429126379 14063
1429127368 14074
1429128032 14074
1429128907 14346
1429129064 14346
1429129118 14346
1429159447 14346
1429246588 14392
1429646270 14429
1429734024 14392
1429814804 14562
1429815683 14613
1429817451 14637
1429817467 14655
1429817758 14710
1429818681 15001
1429819114 15014
1429819440 15014
1429902068 15033
1429905368 15038
1430250817 15077
1430254770 15154
1430322608 15200
1430322873 15212
1430333897 15241
1430334936 15287
1430336391 15337
1430336403 15351
1430336595 15352
1430568396 15352
1430596183 15391
1430599046 15544
1430599773 15589
1430599890 15642
1430600443 15651
1430666695 15691
1430680541 15839
1430683627 15942
1430683845 15985
1430685278 16063
1430685477 16295
1430685862 16304
1430686567 16305
1430686703 16306
1431104158 16344
1431106547 16422
1431108066 16457
1431110944 16540
1431115034 16555
1431185797 16563
1431188795 16622
1431188946 16706
1431190293 16718
1431465405 16718
1431635405 16719
1431636057 16720
1431722718 16758
1431724648 16810
1431725226 16833
1431725306 16877
1431725732 16886
1431802161 16924
1431803006 16961
1431803662 16995
1431803748 17025
1431804225 17034
1431862346 17072
1431875330 17183
1431888320 17227
1431888411 17227
1431888503 17289
1431889447 17298
1431960553 17298
1432326590 17791
1432327062 17816
1432383417 17336
1432385130 17377
1432385570 17427
1432386424 17462
1432387760 17507
1432388470 17516
1432461196 17516
1432461632 17515
1432462688 17553
1432462799 17554
1432465987 17582
1432493277 17635
1432495192 17674
1432496334 17715
1432496373 17725
1432568322 17861
1432568514 17763
1432570430 17932
1432570517 18073
1432571364 18083
1432669341 18088
1432978613 18087
1433062518 17780
1433066370 18087
1433067163 18087
1433095819 18090
1434574168 18093
1434574593 18093
1435088536 18105
1435165967 18105
1435166285 18111
1435512921 18108
1435515880 18174
1435519652 18174
1435605550 18177
1435606010 18177
1435674236 18177
1435675973 18164
1436427393 18234
1436700995 18246
1436703365 18250
1436789956 23548
1436790148 23548
1436811403 23476
1436819425 23488
1436820048 23650
1436820358 23653
1436820541 23654
1436821801 23654
1437295479 23692
1437299091 23789
1437303247 23862
1437303761 23997
1437304621 24011
1437304745 24012
1437305325 24012
1437305668 24014
1437401601 24021
1437408679 24060
1437502282 24254
1437502293 24254
1437502652 24263
1437510216 24246
1437513452 24250
1437514310 24250
1437515902 24274
1437516020 24306
1437516930 24321
1437517062 24322
1437517608 24322
1437588278 24361
1437596428 24442
1437598899 24492
1437599023 24605
1437599792 24619
1437599871 24620
1437600788 24973
1437601744 25060
1437602391 25060
1437726742 25150
1438019520 25150
1438020030 25153
1438193607 25153
1438274376 25515
1438275371 25515
1438881446 25492
1438924990 25492
1438964084 25495
1438965540 25665
1439118027 25706
1439119343 25884
1439121632 25962
1439136085 25917
1439138074 25928
1439145351 25947
1439152682 26147
1439231203 26700
1439401635 26721
1439410390 26798
1439488109 26239
1439502880 26685
1439654585 26718
1439664603 26760
1439671362 27834
1439708417 27829
1439710756 27829
1439725056 27829
1439825657 27829
1440051740 27832
1440099607 27696
1440188988 28614
1440230534 28614
1440236070 28614
1440937357 28867
1440939213 28771
1440939329 28771
1440939606 28777
1441051380 28777
1441052015 28777
1441052335 28777
1441187226 28777
1441224382 29228
1441284427 29258
1441300205 29261
1441432385 29365
1441558463 29355
1441560836 29353
1441867708 30218
1441870956 30198
1441879007 30200
1441899424 30228
1441900505 30228
1441903403 30228
1441957130 30242
1442001371 30242
1442041541 30475
1442049785 30486
1442203501 30486
1442384158 31943
1442390061 31981
1442595592 31730
1442926556 31876
1443031835 31891
1443077582 31924
1443123131 31943
1443287979 31953
1443291780 31952
1443294503 31953
1443294876 31953
1443297179 31941
1443641761 31941
1443815621 31955
1443862424 31964
1443862619 31970
1443865224 31973
1443881618 31986
1443892741 31992
1443892916 31994
1443893248 31998
1443893655 32004
1443894218 32007
1443895221 32012
1443895612 32016
1443895879 32022
1443896080 32029
1443896276 32028
1443896897 32052
1443897176 32058
1443897449 32062
1443904460 32080
1443904717 32093
1443905331 32102
1443905589 32102
1443905837 32104
1443906252 32109
1443906514 32120
1443906788 32122
1443906965 32128
1443907174 32132
1443907347 32135
1444755825 32394
1444842646 32402
1445278498 32589
1445278905 32638
1445373459 32658
1445755669 32664
1446310923 32963
1446393434 32959
1446408755 33815
1446409351 33815
1446492980 33815
1446493157 33690
1446664412 33714
1446889731 33714
1447528790 33759
1447529628 33789
1447700981 34094
1448115034 34421
1448116499 34425
1448174653 34748
1448662167 35019
1449091304 35019
1449091567 35019
1449342732 35314
1449343590 35320
1449430383 35626
1449430926 35641
1449600795 35662
1449610021 35682
1449685431 36071
1449859578 36071
1449906281 37121
1450198111 39083
1450542949 39083
1450869639 39083
1451080168 39356
1451124753 39356
1451128057 40401
1451129896 40400
1451244091 40433
1451244117 40206
1451244189 40205
1451288054 40209
1451310764 40308
1451311663 40310
1451325130 40310
1451326193 40310
1451388469 40311
1451417667 40378
1451491083 40375
1451497639 40375
1451498125 40396
1451659741 40744
1451665498 45023
1451673470 45023
1451673560 45023
1451754283 45060
1451825446 45630
1451870137 45770
1452102266 45787
1452195705 45788
1452622522 46473
1452625056 46475
1452625690 46476
1452626199 46480
1452793366 46525
1452793629 46525
1453235334 46525
1453879559 46538
1454157438 46534
1454157725 46528
1454159442 63544
1454233121 63924
1454358403 63924
1454358514 63924
1454430672 63924
1454443335 64772
1454443898 64772
1454444060 64772
1454699061 65037
1454699222 65037
1454699277 65051
1454956816 65051
1455272071 65051
1455540694 65052
1455779346 65052
1455983354 65055
1455986087 65055
1455989148 65055
1455989753 65055
1456077413 65337
1456079765 65694
1456724524 65702
1456748593 65702
1457500748 65686
1457541197 65686
1457882949 66172
1458645755 66172
1458936008 66175
1458983266 66668
1458987878 66668
1459019014 66670
1459183447 67276
1459615863 67276
1459616104 67276
1459706696 67276
1459964222 67279
1460491477 67323
1460697231 67324
1460697689 67324
1460698688 67325
1460698875 67324
1460785936 67324
1461003149 68518
1461445368 69257
1461493505 69258
1461495518 69258
