2005-12 9
2006-01 2
2006-02 6
2006-03 4
2006-05 2
2006-06 4
2006-07 8
2006-08 18
2006-09 1
2006-11 2
2006-12 8
2007-01 8
2007-03 1
2007-04 1
2007-07 8
2007-08 6
2007-11 1
2008-01 7
2008-02 7
2008-03 4
2008-04 1
2008-05 2
2008-07 1
2010-03 1
2010-04 2
2010-06 1
2010-07 2
2010-09 1
2010-11 1
2011-01 6
2011-02 2
2011-07 1
2011-11 22
2012-03 170
2012-04 1
2012-06 1
2012-09 29
2012-10 118
2012-11 15
2012-12 1
2013-01 4
2013-02 1
2013-03 65
2013-04 30
2013-05 19
2013-06 15
2013-07 24
2013-08 56
2013-09 34
2013-10 1
2014-01 14
2014-02 1
2014-03 21
2014-04 9
2014-05 23
2014-06 26
2014-07 36
2014-08 24
2014-09 11
2014-10 28
2014-11 23
2014-12 1
2015-01 2
2015-02 7
2015-04 1
2015-08 29
2015-09 1
2015-10 5
2015-11 2
2015-12 7
2016-01 16
2016-04 9
2016-05 67
2016-06 11
2016-07 21
2016-08 8
2016-10 1
2016-11 16
2016-12 4
2017-01 1
2017-02 1
2017-03 5
2017-05 1
2017-06 3
2017-07 9
2017-08 19
2017-09 2
2017-10 12
2017-11 1
2017-12 5
2018-01 2
2018-04 3
2018-05 7
2018-06 2
2018-08 9
2018-09 13
2018-10 10
2018-12 2
2019-02 20
2019-03 4
2019-04 3
2019-05 23
2019-06 24
2019-07 5
2019-08 4
2019-09 10
2019-10 10
2019-12 14
2020-01 18
2020-02 12
2020-03 15
2020-04 12
2020-05 15
2020-06 6
2020-07 19
2020-08 7
2020-09 13
2020-10 8
2020-11 9
2020-12 12
2021-01 5
2021-02 13
2021-03 9
2021-04 1
2021-05 2
2021-06 11
2021-07 92
2021-08 2
2021-09 7
2021-10 16
2021-11 6
