2002-07-19 0
2002-07-19 37
2002-07-21 37
2002-07-23 37
2002-07-26 37
2002-07-26 38
2002-07-26 39
2002-08-01 39
2002-08-10 40
2002-08-10 41
2002-08-11 41
2002-08-12 50
2002-08-13 50
2002-08-13 52
2002-08-14 53
2002-08-15 53
2002-08-16 53
2002-08-21 53
2002-08-22 53
2002-08-23 54
2002-08-24 54
2002-08-25 54
2002-08-25 55
2002-08-26 55
2002-08-28 55
2002-08-30 55
2002-08-31 55
2002-09-07 54
2002-09-08 54
2002-09-11 55
2002-09-11 56
2002-09-12 55
2002-09-12 56
2002-09-13 57
2002-09-13 58
2002-09-13 59
2002-09-15 60
2002-09-15 61
2002-09-17 61
2002-09-18 61
2002-09-18 64
2002-09-18 70
2002-09-19 70
2002-09-21 70
2002-09-21 74
2002-09-21 76
2002-09-22 76
2002-09-25 76
2002-09-25 77
2002-09-27 77
2002-09-28 77
2002-09-29 77
2002-09-30 77
2002-10-01 77
2002-10-02 77
2002-10-04 77
2002-10-08 77
2002-10-09 77
2002-10-13 77
2002-10-14 78
2002-10-14 79
2002-10-19 79
2002-10-25 85
2002-10-27 85
2002-10-28 85
2002-10-29 85
2002-10-30 85
2002-11-01 85
2002-11-02 85
2002-11-02 88
2002-11-05 100
2002-11-05 105
2002-11-06 101
2002-11-06 104
2002-11-06 105
2002-11-07 105
2002-11-12 107
2002-11-14 108
2002-11-14 124
2002-11-15 124
2002-11-16 124
2002-11-17 124
2002-11-18 124
2002-11-19 124
2002-11-19 126
2002-11-20 126
2002-11-21 126
2002-11-22 126
2002-11-23 126
2002-11-24 126
2002-11-25 126
2002-11-27 126
2002-12-07 126
2002-12-08 126
2002-12-10 126
2002-12-13 128
2002-12-15 128
2002-12-15 130
2002-12-15 131
2002-12-16 133
2002-12-16 135
2002-12-17 135
2002-12-18 138
2002-12-19 138
2002-12-19 139
2002-12-21 139
2002-12-22 152
2002-12-22 153
2002-12-22 155
2002-12-22 156
2002-12-22 158
2002-12-23 158
2002-12-25 158
2002-12-29 160
2002-12-31 160
2002-12-31 161
2003-01-07 163
2003-01-10 163
2003-01-15 163
2003-01-19 163
2003-01-19 164
2003-01-20 164
2003-01-21 164
2003-01-25 164
2003-01-29 162
2003-02-02 162
2003-02-03 162
2003-02-04 162
2003-02-04 165
2003-02-06 165
2003-02-22 165
2003-03-06 165
2003-03-17 165
2003-03-18 165
2003-03-20 165
2003-03-23 165
2003-03-24 165
2003-03-25 165
2003-03-27 165
2003-03-29 165
2003-03-31 168
2003-04-01 168
2003-04-02 168
2003-04-02 169
2003-04-08 169
2003-04-09 169
2003-04-09 170
2003-04-10 170
2003-04-14 170
2003-04-15 172
2003-04-16 172
2003-04-18 172
2003-04-26 172
2003-05-07 172
2003-05-07 173
2003-05-12 173
2003-05-14 174
2003-05-15 184
2003-05-16 184
2003-05-17 170
2003-05-17 187
2003-05-18 170
2003-05-20 170
2003-05-22 170
2003-05-23 170
2003-05-24 171
2003-05-24 172
2003-05-24 173
2003-05-28 173
2003-05-29 173
2003-05-30 173
2003-05-31 173
2003-05-31 174
2003-06-01 174
2003-06-03 175
2003-06-06 175
2003-06-08 175
2003-06-09 177
2003-06-10 177
2003-06-10 178
2003-06-16 178
2003-06-20 178
2003-06-22 178
2003-06-23 178
2003-06-24 178
2003-06-24 180
2003-06-24 182
2003-06-26 182
2003-06-28 182
2003-06-29 182
2003-06-29 183
2003-07-04 183
2003-07-05 183
2003-07-06 183
2003-07-07 183
2003-07-08 183
2003-07-09 183
2003-07-10 183
2003-07-11 183
2003-07-12 183
2003-07-15 183
2003-07-16 183
2003-07-17 183
2003-07-18 183
2003-07-19 183
2003-07-20 183
2003-07-21 183
2003-07-22 183
2003-07-23 183
2003-07-25 183
2003-07-26 183
2003-07-28 183
2003-07-30 183
2003-07-31 183
2003-07-31 184
2003-08-01 184
2003-08-02 184
2003-08-02 186
2003-08-04 186
2003-08-05 186
2003-08-05 191
2003-08-06 191
2003-08-07 191
2003-08-10 191
2003-08-13 191
2003-08-14 191
2003-08-15 191
2003-08-16 191
2003-08-17 191
2003-08-18 191
2003-08-19 191
2003-08-20 191
2003-08-21 191
2003-08-22 191
2003-08-22 192
2003-08-23 192
2003-09-02 192
2003-09-04 192
2003-09-05 192
2003-09-06 192
2003-09-07 192
2003-09-13 192
2003-09-20 168
2003-09-22 168
2003-09-23 168
2003-09-24 168
2003-10-02 168
2003-10-05 168
2003-10-07 168
2003-10-11 168
2003-10-21 168
2003-10-22 168
2003-10-23 168
2003-10-24 168
2003-10-29 168
2003-11-01 168
2003-11-03 168
2003-11-04 168
2003-11-04 170
2003-11-18 172
2003-11-23 172
2003-11-25 173
2003-11-29 173
2003-11-29 177
2003-11-30 177
2003-12-02 177
2003-12-06 177
2003-12-11 177
2003-12-14 177
2003-12-15 177
2003-12-18 177
2003-12-20 177
2003-12-23 177
2003-12-24 177
2003-12-26 177
2003-12-29 177
2003-12-31 177
2004-01-08 177
2004-01-10 177
2004-01-15 180
2004-01-15 181
2004-01-19 181
2004-01-20 181
2004-01-25 181
2004-01-30 181
2004-01-31 181
2004-01-31 183
2004-02-03 184
2004-02-04 184
2004-02-10 184
2004-02-11 184
2004-02-12 184
2004-02-13 184
2004-02-14 184
2004-02-15 184
2004-02-17 184
2004-02-18 184
2004-02-18 185
2004-02-19 185
2004-02-19 186
2004-02-20 186
2004-02-23 213
2004-02-23 214
2004-02-24 214
2004-02-25 214
2004-02-26 214
2004-03-02 214
2004-03-04 207
2004-03-04 214
2004-03-10 207
2004-03-11 207
2004-03-16 207
2004-03-18 208
2004-03-19 208
2004-03-24 208
2004-03-25 208
2004-03-29 208
2004-04-09 208
2004-05-24 208
2004-06-01 209
2004-06-03 209
2004-06-04 209
2004-06-06 210
2004-06-11 226
2004-06-13 226
2004-06-24 226
2004-06-27 226
2004-06-30 226
2004-07-01 226
2004-07-04 226
2004-07-04 228
2004-07-05 228
2004-07-06 228
2004-07-06 229
2004-07-07 229
2004-07-08 226
2004-07-08 228
2004-07-11 228
2004-07-12 228
2004-07-13 228
2004-07-25 228
2004-07-26 228
2004-07-27 228
2004-07-30 228
2004-08-02 228
2004-08-03 230
2004-08-04 230
2004-08-15 230
2004-08-16 230
2004-08-17 230
2004-08-22 230
2004-08-25 230
2004-08-26 230
2004-08-27 230
2004-08-28 230
2004-08-29 230
2004-08-30 230
2004-09-01 230
2004-09-02 230
2004-09-05 231
2004-09-05 232
2004-09-05 233
2004-09-06 233
2004-09-08 233
2004-09-12 233
2004-09-21 233
2004-09-26 233
2004-09-27 233
2004-09-30 233
2004-09-30 234
2004-10-01 234
2004-10-02 234
2004-10-06 234
2004-10-07 234
2004-10-08 234
2004-10-08 235
2004-10-09 235
2004-10-10 235
2004-10-13 235
2004-10-15 235
2004-10-16 235
2004-10-16 236
2004-10-21 236
2004-11-06 236
2004-11-12 236
2004-11-23 236
2004-12-12 236
2004-12-18 236
2004-12-19 236
2004-12-23 236
2004-12-25 236
2004-12-26 236
2004-12-29 237
2005-01-16 237
2005-01-17 237
2005-01-22 237
2005-01-27 237
2005-01-30 237
2005-01-31 237
2005-02-02 237
2005-02-04 237
2005-02-07 237
2005-02-12 237
2005-02-24 237
2005-02-26 236
2005-02-26 237
2005-03-02 236
2005-03-03 236
2005-03-06 236
2005-03-14 236
2005-03-16 236
2005-03-31 236
2005-04-11 236
2005-04-14 236
2005-04-17 236
2005-04-19 236
2005-04-25 236
2005-04-26 236
2005-05-02 236
2005-05-03 237
2005-05-05 237
2005-05-17 237
2005-05-22 237
2005-05-24 237
2005-05-25 237
2005-05-27 237
2005-05-29 237
