2002-07 20
2002-08 50
2002-09 76
2002-10 24
2002-11 50
2002-12 51
2003-01 17
2003-02 18
2003-03 22
2003-04 28
2003-05 45
2003-06 40
2003-07 146
2003-08 117
2003-09 17
2003-10 23
2003-11 19
2003-12 24
2004-01 26
2004-02 50
2004-03 15
2004-04 1
2004-05 2
2004-06 22
2004-07 29
2004-08 22
2004-09 40
2004-10 43
2004-11 3
2004-12 16
2005-01 8
2005-02 22
2005-03 10
2005-04 22
2005-05 31
2005-06 20
2005-07 38
2005-08 89
2005-09 8
2005-10 14
2005-11 7
2005-12 3
2006-01 12
2006-02 2
2006-03 13
2006-04 14
2006-05 21
2006-06 9
2006-07 31
2006-08 46
2006-09 31
2006-10 12
2006-11 9
2006-12 30
2007-01 44
2007-02 25
2007-04 3
2007-05 2
2007-06 1
2007-07 17
2007-08 9
2007-09 2
2007-10 26
2007-11 49
2007-12 11
2008-01 27
2008-02 21
2008-03 54
2008-04 4
2008-05 19
2008-06 3
2008-07 3
2008-08 2
2008-09 5
2008-10 1
2008-11 5
2008-12 1
2009-01 3
2009-03 102
2009-04 6
2009-05 25
2009-06 27
2009-07 30
2009-08 7
2009-09 18
2009-10 79
2009-11 54
2009-12 44
2010-01 55
2010-02 40
2010-03 53
2010-04 19
2010-05 5
2010-06 7
2010-07 58
2010-08 41
2010-09 20
2010-10 12
2010-11 16
2010-12 5
2011-01 49
2011-02 25
2011-03 109
2011-04 124
2011-05 19
2011-06 18
2011-07 98
2011-08 95
2011-09 31
2011-10 20
2011-11 53
2011-12 7
2012-01 3
2012-02 11
2012-03 15
2012-04 16
2012-05 5
2012-06 4
2012-07 2
2012-08 6
2012-09 91
2012-10 22
2012-11 26
2012-12 6
2013-01 11
2013-02 11
2013-03 27
2013-04 18
2013-05 18
2013-06 10
2013-07 3
2013-08 7
2013-09 16
2013-10 74
2013-11 8
2013-12 38
2014-01 114
2014-02 52
2014-03 53
2014-04 33
2014-05 37
2014-06 28
2014-07 12
2014-08 7
2014-09 8
2014-10 11
2014-11 3
2014-12 20
2015-01 21
2015-02 4
2015-03 53
2015-04 11
