2004-11-03 0
2004-11-03 191
2004-11-05 191
2004-11-05 192
2004-11-05 193
2004-11-06 200
2004-11-06 203
2004-11-06 205
2004-11-07 206
2004-11-07 208
2004-11-07 213
2004-11-08 210
2004-11-08 211
2004-11-08 212
2004-11-08 213
2004-11-08 216
2004-11-09 213
2004-11-11 213
2004-11-11 246
2004-11-12 246
2004-11-12 250
2004-11-13 250
2004-11-13 251
2004-11-13 252
2004-11-14 254
2004-11-14 255
2004-11-15 256
2004-11-15 257
2004-11-16 258
2004-11-16 259
2004-11-17 262
2004-11-18 262
2004-11-18 263
2004-11-18 264
2004-11-18 266
2004-11-18 279
2004-11-19 279
2004-11-19 280
2004-11-20 284
2004-11-21 299
2004-11-22 300
2004-11-22 302
2004-11-24 303
2004-11-24 310
2004-11-24 311
2004-11-25 312
2004-11-25 313
2004-11-25 317
2004-11-25 318
2004-11-27 346
2004-11-27 368
2004-11-27 371
2004-11-27 375
2004-11-28 375
2004-11-28 376
2004-11-28 378
2004-11-28 379
2004-11-29 375
2004-11-29 379
2004-11-29 380
2004-12-03 375
2004-12-04 345
2004-12-04 373
2004-12-04 375
2004-12-04 474
2004-12-04 475
2004-12-04 477
2004-12-05 475
2004-12-06 476
2004-12-06 477
2004-12-06 478
2004-12-06 479
2004-12-06 480
2004-12-06 481
2004-12-07 482
2004-12-08 481
2004-12-16 481
2004-12-18 481
2004-12-22 481
2004-12-23 475
2004-12-23 476
2004-12-25 476
2004-12-26 476
2004-12-26 477
2004-12-27 483
2004-12-28 483
2004-12-28 485
2004-12-29 485
2005-01-01 485
2005-01-02 484
2005-01-04 484
2005-01-05 413
2005-01-06 413
2005-01-07 411
2005-01-07 412
2005-01-08 411
2005-01-09 411
2005-01-11 400
2005-01-11 404
2005-01-11 411
2005-01-11 412
2005-01-13 480
2005-01-13 483
2005-01-17 492
2005-01-18 492
2005-01-18 493
2005-01-19 513
2005-01-19 514
2005-01-19 515
2005-01-19 516
2005-01-19 519
2005-01-20 519
2005-01-20 546
2005-01-20 549
2005-01-20 550
2005-01-21 554
2005-01-24 551
2005-01-24 554
2005-01-24 555
2005-01-25 551
2005-01-25 562
2005-01-26 562
2005-01-26 571
2005-01-26 583
2005-01-26 585
2005-01-27 595
2005-01-27 603
2005-01-28 604
2005-01-28 609
2005-01-28 610
2005-01-28 612
2005-01-28 615
2005-01-29 615
2005-01-30 694
2005-01-30 698
2005-01-31 698
2005-01-31 699
2005-01-31 841
2005-02-01 841
2005-02-01 847
